"elderly_id","city","request_date","status","needs","request_id"
710,"Big Stone City",2025-03-17,"Completed","Gardening, Medication reminders (non-medical)","R2129"
710,"Big Stone City",2025-03-01,"Pending","Gardening, Medication reminders (non-medical)","R2130"
711,"New Caney",2025-02-22,"Completed","Volunteer coordination, Assistive technology training, Walking/exercise assistance, Fall prevention assistance, Home safety assessments, Cooking meals","R2131"
711,"New Caney",2025-03-11,"Pending","Volunteer coordination, Assistive technology training, Walking/exercise assistance, Fall prevention assistance, Home safety assessments, Cooking meals","R2132"
711,"New Caney",2025-02-17,"Completed","Volunteer coordination, Assistive technology training, Walking/exercise assistance, Fall prevention assistance, Home safety assessments, Cooking meals","R2133"
712,"Amado",2025-03-12,"Pending","Companionship (social activities), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Reading aloud (books, newspapers)","R2134"
712,"Amado",2025-03-09,"Completed","Companionship (social activities), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Reading aloud (books, newspapers)","R2135"
712,"Amado",2025-03-01,"Completed","Companionship (social activities), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Reading aloud (books, newspapers)","R2136"
713,"South Plymouth",2025-03-18,"Completed","Mental wellness support (non-clinical), Home maintenance (minor repairs), Mental wellness support (non-clinical), Cooking meals, Medication reminders (non-medical), Respite care (for family caregivers), Fall prevention assistance, Pet care","R2137"
713,"South Plymouth",2025-03-04,"Pending","Mental wellness support (non-clinical), Home maintenance (minor repairs), Mental wellness support (non-clinical), Cooking meals, Medication reminders (non-medical), Respite care (for family caregivers), Fall prevention assistance, Pet care","R2138"
713,"South Plymouth",2025-02-18,"Pending","Mental wellness support (non-clinical), Home maintenance (minor repairs), Mental wellness support (non-clinical), Cooking meals, Medication reminders (non-medical), Respite care (for family caregivers), Fall prevention assistance, Pet care","R2139"
714,"Irvine",2025-02-18,"Completed","Medication reminders (non-medical), Arts and crafts activities, Personal care (dressing, bathing - non-medical), Social event planning, Medication reminders (non-medical), Pet care, Walking/exercise assistance, Senior center activities, Educational programs","R2140"
714,"Irvine",2025-02-19,"Pending","Medication reminders (non-medical), Arts and crafts activities, Personal care (dressing, bathing - non-medical), Social event planning, Medication reminders (non-medical), Pet care, Walking/exercise assistance, Senior center activities, Educational programs","R2141"
714,"Irvine",2025-03-17,"Completed","Medication reminders (non-medical), Arts and crafts activities, Personal care (dressing, bathing - non-medical), Social event planning, Medication reminders (non-medical), Pet care, Walking/exercise assistance, Senior center activities, Educational programs","R2142"
715,"Dyess",2025-02-19,"Completed","Music and entertainment","R2143"
715,"Dyess",2025-03-13,"Pending","Music and entertainment","R2144"
715,"Dyess",2025-02-26,"Completed","Music and entertainment","R2145"
716,"Chloride",2025-03-16,"Completed","Transportation to appointments, Errands (post office, dry cleaning), Tech support (computers, phones), Educational programs","R2146"
716,"Chloride",2025-03-04,"Completed","Transportation to appointments, Errands (post office, dry cleaning), Tech support (computers, phones), Educational programs","R2147"
716,"Chloride",2025-02-17,"Completed","Transportation to appointments, Errands (post office, dry cleaning), Tech support (computers, phones), Educational programs","R2148"
717,"Alligator",2025-03-18,"Completed","Gardening, Playing games (cards, board games), Grocery shopping, Respite care (for family caregivers), Educational programs, Home maintenance (minor repairs), Home maintenance (minor repairs), Arts and crafts activities, Gardening","R2149"
717,"Alligator",2025-03-17,"Completed","Gardening, Playing games (cards, board games), Grocery shopping, Respite care (for family caregivers), Educational programs, Home maintenance (minor repairs), Home maintenance (minor repairs), Arts and crafts activities, Gardening","R2150"
717,"Alligator",2025-03-05,"Completed","Gardening, Playing games (cards, board games), Grocery shopping, Respite care (for family caregivers), Educational programs, Home maintenance (minor repairs), Home maintenance (minor repairs), Arts and crafts activities, Gardening","R2151"
718,"Pandora",2025-02-26,"Pending","Assistive technology training, Volunteer coordination, Home safety assessments, Cooking meals, Tech support (computers, phones), Cooking meals, Grocery shopping, Music and entertainment","R2152"
718,"Pandora",2025-02-27,"Completed","Assistive technology training, Volunteer coordination, Home safety assessments, Cooking meals, Tech support (computers, phones), Cooking meals, Grocery shopping, Music and entertainment","R2153"
718,"Pandora",2025-03-11,"Completed","Assistive technology training, Volunteer coordination, Home safety assessments, Cooking meals, Tech support (computers, phones), Cooking meals, Grocery shopping, Music and entertainment","R2154"
719,"Kimmswick",2025-03-13,"Completed","Playing games (cards, board games), Reading aloud (books, newspapers), Home safety assessments","R2155"
719,"Kimmswick",2025-03-08,"Completed","Playing games (cards, board games), Reading aloud (books, newspapers), Home safety assessments","R2156"
719,"Kimmswick",2025-03-05,"Completed","Playing games (cards, board games), Reading aloud (books, newspapers), Home safety assessments","R2157"
720,"Saint Libory",2025-02-18,"Completed","Assistive technology training, Arts and crafts activities, Social event planning, Home maintenance (minor repairs), Fall prevention assistance","R2158"
720,"Saint Libory",2025-03-06,"Completed","Assistive technology training, Arts and crafts activities, Social event planning, Home maintenance (minor repairs), Fall prevention assistance","R2159"
720,"Saint Libory",2025-02-24,"Pending","Assistive technology training, Arts and crafts activities, Social event planning, Home maintenance (minor repairs), Fall prevention assistance","R2160"
721,"Craigville",2025-02-27,"Completed","Grocery shopping","R2161"
721,"Craigville",2025-02-19,"Completed","Grocery shopping","R2162"
721,"Craigville",2025-03-03,"Pending","Grocery shopping","R2163"
722,"Fort Lauderdale",2025-03-07,"Pending","Companionship (social activities), Cooking meals, Housekeeping, Travel companionship, Gardening","R2164"
722,"Fort Lauderdale",2025-03-14,"Completed","Companionship (social activities), Cooking meals, Housekeeping, Travel companionship, Gardening","R2165"
722,"Fort Lauderdale",2025-03-19,"Completed","Companionship (social activities), Cooking meals, Housekeeping, Travel companionship, Gardening","R2166"
723,"Corpus Christi",2025-03-10,"Pending","Senior center activities, Medication reminders (non-medical), Tech support (computers, phones), Senior center activities, Social event planning","R2167"
723,"Corpus Christi",2025-03-19,"Completed","Senior center activities, Medication reminders (non-medical), Tech support (computers, phones), Senior center activities, Social event planning","R2168"
723,"Corpus Christi",2025-03-12,"Pending","Senior center activities, Medication reminders (non-medical), Tech support (computers, phones), Senior center activities, Social event planning","R2169"
724,"Chemult",2025-03-09,"Completed","Volunteer coordination, Social event planning, Companionship (social activities), Senior center activities, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical), Housekeeping, Legal assistance referrals","R2170"
724,"Chemult",2025-03-14,"Completed","Volunteer coordination, Social event planning, Companionship (social activities), Senior center activities, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical), Housekeeping, Legal assistance referrals","R2171"
724,"Chemult",2025-02-23,"Pending","Volunteer coordination, Social event planning, Companionship (social activities), Senior center activities, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical), Housekeeping, Legal assistance referrals","R2172"
725,"Bedford Park",2025-02-23,"Completed","Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers), Grocery shopping, Legal assistance referrals, Arts and crafts activities, Arts and crafts activities","R2173"
725,"Bedford Park",2025-03-08,"Pending","Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers), Grocery shopping, Legal assistance referrals, Arts and crafts activities, Arts and crafts activities","R2174"
725,"Bedford Park",2025-03-09,"Completed","Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers), Grocery shopping, Legal assistance referrals, Arts and crafts activities, Arts and crafts activities","R2175"
726,"Thomson",2025-02-17,"Completed","Pet care, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Companionship (social activities), Music and entertainment, Companionship (social activities)","R2176"
726,"Thomson",2025-03-10,"Completed","Pet care, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Companionship (social activities), Music and entertainment, Companionship (social activities)","R2177"
726,"Thomson",2025-03-07,"Completed","Pet care, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Companionship (social activities), Music and entertainment, Companionship (social activities)","R2178"
727,"Deedsville",2025-02-23,"Pending","Personal care (dressing, bathing - non-medical), Respite care (for family caregivers), Gardening, Social event planning","R2179"
727,"Deedsville",2025-02-19,"Completed","Personal care (dressing, bathing - non-medical), Respite care (for family caregivers), Gardening, Social event planning","R2180"
727,"Deedsville",2025-03-18,"Completed","Personal care (dressing, bathing - non-medical), Respite care (for family caregivers), Gardening, Social event planning","R2181"
728,"Drakesville",2025-03-17,"Completed","Gardening","R2182"
728,"Drakesville",2025-03-09,"Completed","Gardening","R2183"
728,"Drakesville",2025-02-22,"Completed","Gardening","R2184"
729,"Stanberry",2025-02-20,"Completed","Playing games (cards, board games), Fall prevention assistance, Respite care (for family caregivers), Arts and crafts activities, Home safety assessments, Transportation to appointments","R2185"
729,"Stanberry",2025-03-16,"Pending","Playing games (cards, board games), Fall prevention assistance, Respite care (for family caregivers), Arts and crafts activities, Home safety assessments, Transportation to appointments","R2186"
729,"Stanberry",2025-03-10,"Completed","Playing games (cards, board games), Fall prevention assistance, Respite care (for family caregivers), Arts and crafts activities, Home safety assessments, Transportation to appointments","R2187"
730,"Mississippi State",2025-03-16,"Completed","Transportation to appointments, Home safety assessments, Reading aloud (books, newspapers), Housekeeping, Respite care (for family caregivers), Educational programs, Arts and crafts activities, Home maintenance (minor repairs)","R2188"
730,"Mississippi State",2025-03-17,"Pending","Transportation to appointments, Home safety assessments, Reading aloud (books, newspapers), Housekeeping, Respite care (for family caregivers), Educational programs, Arts and crafts activities, Home maintenance (minor repairs)","R2189"
730,"Mississippi State",2025-03-11,"Completed","Transportation to appointments, Home safety assessments, Reading aloud (books, newspapers), Housekeeping, Respite care (for family caregivers), Educational programs, Arts and crafts activities, Home maintenance (minor repairs)","R2190"
731,"Norman",2025-02-19,"Completed","Playing games (cards, board games)","R2191"
731,"Norman",2025-03-11,"Completed","Playing games (cards, board games)","R2192"
731,"Norman",2025-03-09,"Pending","Playing games (cards, board games)","R2193"
732,"Stigler",2025-03-04,"Pending","Gardening, Housekeeping, Accessibility modifications (home), Gardening","R2194"
732,"Stigler",2025-03-16,"Pending","Gardening, Housekeeping, Accessibility modifications (home), Gardening","R2195"
732,"Stigler",2025-02-21,"Completed","Gardening, Housekeeping, Accessibility modifications (home), Gardening","R2196"
733,"Cherokee",2025-02-21,"Completed","Grocery shopping, Pet care, Gardening, Pet care, Grocery shopping, Assistive technology training, Arts and crafts activities, Gardening","R2197"
733,"Cherokee",2025-02-20,"Completed","Grocery shopping, Pet care, Gardening, Pet care, Grocery shopping, Assistive technology training, Arts and crafts activities, Gardening","R2198"
733,"Cherokee",2025-03-15,"Pending","Grocery shopping, Pet care, Gardening, Pet care, Grocery shopping, Assistive technology training, Arts and crafts activities, Gardening","R2199"
734,"Fort Pierce",2025-03-06,"Completed","Accessibility modifications (home), Travel companionship, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Walking/exercise assistance, Pet care, Educational programs","R2200"
734,"Fort Pierce",2025-03-19,"Completed","Accessibility modifications (home), Travel companionship, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Walking/exercise assistance, Pet care, Educational programs","R2201"
734,"Fort Pierce",2025-03-12,"Completed","Accessibility modifications (home), Travel companionship, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical), Arts and crafts activities, Walking/exercise assistance, Pet care, Educational programs","R2202"
735,"Jamestown",2025-02-17,"Completed","Mental wellness support (non-clinical), Gardening, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R2203"
735,"Jamestown",2025-03-18,"Pending","Mental wellness support (non-clinical), Gardening, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R2204"
735,"Jamestown",2025-03-03,"Pending","Mental wellness support (non-clinical), Gardening, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R2205"
736,"Sallisaw",2025-03-07,"Completed","Reading aloud (books, newspapers), Volunteer coordination, Home maintenance (minor repairs), Playing games (cards, board games), Grocery shopping, Financial management assistance (budgeting), Housekeeping","R2206"
736,"Sallisaw",2025-02-23,"Completed","Reading aloud (books, newspapers), Volunteer coordination, Home maintenance (minor repairs), Playing games (cards, board games), Grocery shopping, Financial management assistance (budgeting), Housekeeping","R2207"
736,"Sallisaw",2025-03-19,"Completed","Reading aloud (books, newspapers), Volunteer coordination, Home maintenance (minor repairs), Playing games (cards, board games), Grocery shopping, Financial management assistance (budgeting), Housekeeping","R2208"
737,"Guadalupe",2025-03-18,"Completed","Reading aloud (books, newspapers), Housekeeping, Housekeeping","R2209"
737,"Guadalupe",2025-03-10,"Pending","Reading aloud (books, newspapers), Housekeeping, Housekeeping","R2210"
737,"Guadalupe",2025-03-05,"Completed","Reading aloud (books, newspapers), Housekeeping, Housekeeping","R2211"
738,"Lakewood",2025-02-26,"Completed","Mental wellness support (non-clinical), Social event planning, Educational programs, Legal assistance referrals, Housekeeping, Walking/exercise assistance, Home safety assessments","R2212"
738,"Lakewood",2025-03-02,"Pending","Mental wellness support (non-clinical), Social event planning, Educational programs, Legal assistance referrals, Housekeeping, Walking/exercise assistance, Home safety assessments","R2213"
738,"Lakewood",2025-02-21,"Completed","Mental wellness support (non-clinical), Social event planning, Educational programs, Legal assistance referrals, Housekeeping, Walking/exercise assistance, Home safety assessments","R2214"
739,"Pittsburgh",2025-03-05,"Completed","Walking/exercise assistance, Medication reminders (non-medical), Home safety assessments, Housekeeping, Arts and crafts activities, Financial management assistance (budgeting), Respite care (for family caregivers), Arts and crafts activities, Financial management assistance (budgeting), Fall prevention assistance","R2215"
739,"Pittsburgh",2025-03-12,"Completed","Walking/exercise assistance, Medication reminders (non-medical), Home safety assessments, Housekeeping, Arts and crafts activities, Financial management assistance (budgeting), Respite care (for family caregivers), Arts and crafts activities, Financial management assistance (budgeting), Fall prevention assistance","R2216"
739,"Pittsburgh",2025-03-04,"Completed","Walking/exercise assistance, Medication reminders (non-medical), Home safety assessments, Housekeeping, Arts and crafts activities, Financial management assistance (budgeting), Respite care (for family caregivers), Arts and crafts activities, Financial management assistance (budgeting), Fall prevention assistance","R2217"
740,"Uniondale",2025-03-12,"Completed","Home maintenance (minor repairs), Assistive technology training, Errands (post office, dry cleaning), Gardening","R2218"
740,"Uniondale",2025-03-16,"Completed","Home maintenance (minor repairs), Assistive technology training, Errands (post office, dry cleaning), Gardening","R2219"
740,"Uniondale",2025-02-20,"Completed","Home maintenance (minor repairs), Assistive technology training, Errands (post office, dry cleaning), Gardening","R2220"
741,"Plattsburgh",2025-03-19,"Completed","Reading aloud (books, newspapers)","R2221"
741,"Plattsburgh",2025-02-20,"Completed","Reading aloud (books, newspapers)","R2222"
741,"Plattsburgh",2025-03-15,"Completed","Reading aloud (books, newspapers)","R2223"
742,"Monroe",2025-02-28,"Completed","Grocery shopping, Grocery shopping, Travel companionship, Walking/exercise assistance","R2224"
742,"Monroe",2025-02-24,"Completed","Grocery shopping, Grocery shopping, Travel companionship, Walking/exercise assistance","R2225"
742,"Monroe",2025-02-21,"Completed","Grocery shopping, Grocery shopping, Travel companionship, Walking/exercise assistance","R2226"
743,"Kennewick",2025-03-05,"Completed","Gardening","R2227"
743,"Kennewick",2025-03-06,"Completed","Gardening","R2228"
743,"Kennewick",2025-03-01,"Pending","Gardening","R2229"
744,"Hacker Valley",2025-03-04,"Completed","Social event planning, Grocery shopping, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical)","R2230"
744,"Hacker Valley",2025-02-20,"Completed","Social event planning, Grocery shopping, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical)","R2231"
744,"Hacker Valley",2025-03-09,"Completed","Social event planning, Grocery shopping, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical)","R2232"
745,"Boston",2025-02-17,"Pending","Errands (post office, dry cleaning), Social event planning, Medication reminders (non-medical), Tech support (computers, phones), Volunteer coordination, Reading aloud (books, newspapers), Respite care (for family caregivers), Music and entertainment, Fall prevention assistance","R2233"
745,"Boston",2025-03-07,"Completed","Errands (post office, dry cleaning), Social event planning, Medication reminders (non-medical), Tech support (computers, phones), Volunteer coordination, Reading aloud (books, newspapers), Respite care (for family caregivers), Music and entertainment, Fall prevention assistance","R2234"
745,"Boston",2025-03-17,"Completed","Errands (post office, dry cleaning), Social event planning, Medication reminders (non-medical), Tech support (computers, phones), Volunteer coordination, Reading aloud (books, newspapers), Respite care (for family caregivers), Music and entertainment, Fall prevention assistance","R2235"
746,"Punta Gorda",2025-03-14,"Completed","Home safety assessments, Mental wellness support (non-clinical), Gardening, Fall prevention assistance, Financial management assistance (budgeting), Home maintenance (minor repairs)","R2236"
746,"Punta Gorda",2025-02-28,"Pending","Home safety assessments, Mental wellness support (non-clinical), Gardening, Fall prevention assistance, Financial management assistance (budgeting), Home maintenance (minor repairs)","R2237"
746,"Punta Gorda",2025-03-13,"Completed","Home safety assessments, Mental wellness support (non-clinical), Gardening, Fall prevention assistance, Financial management assistance (budgeting), Home maintenance (minor repairs)","R2238"
747,"Fleischmanns",2025-02-19,"Pending","Companionship (social activities), Grocery shopping, Fall prevention assistance, Home maintenance (minor repairs)","R2239"
747,"Fleischmanns",2025-03-04,"Completed","Companionship (social activities), Grocery shopping, Fall prevention assistance, Home maintenance (minor repairs)","R2240"
747,"Fleischmanns",2025-03-02,"Completed","Companionship (social activities), Grocery shopping, Fall prevention assistance, Home maintenance (minor repairs)","R2241"
748,"San Juan",2025-02-17,"Completed","Pet care, Assistive technology training, Senior center activities, Companionship (social activities), Respite care (for family caregivers), Gardening, Home maintenance (minor repairs), Transportation to appointments, Cooking meals, Gardening","R2242"
748,"San Juan",2025-03-18,"Completed","Pet care, Assistive technology training, Senior center activities, Companionship (social activities), Respite care (for family caregivers), Gardening, Home maintenance (minor repairs), Transportation to appointments, Cooking meals, Gardening","R2243"
748,"San Juan",2025-03-09,"Completed","Pet care, Assistive technology training, Senior center activities, Companionship (social activities), Respite care (for family caregivers), Gardening, Home maintenance (minor repairs), Transportation to appointments, Cooking meals, Gardening","R2244"
749,"Clearwater",2025-03-16,"Completed","Home safety assessments, Home safety assessments, Grocery shopping, Medication reminders (non-medical), Pet care, Playing games (cards, board games), Medication reminders (non-medical), Social event planning","R2245"
749,"Clearwater",2025-03-04,"Completed","Home safety assessments, Home safety assessments, Grocery shopping, Medication reminders (non-medical), Pet care, Playing games (cards, board games), Medication reminders (non-medical), Social event planning","R2246"
749,"Clearwater",2025-02-18,"Completed","Home safety assessments, Home safety assessments, Grocery shopping, Medication reminders (non-medical), Pet care, Playing games (cards, board games), Medication reminders (non-medical), Social event planning","R2247"
750,"Bigler",2025-02-20,"Completed","Music and entertainment, Music and entertainment, Cooking meals, Transportation to appointments, Assistive technology training, Social event planning, Walking/exercise assistance, Walking/exercise assistance, Music and entertainment","R2248"
750,"Bigler",2025-03-05,"Completed","Music and entertainment, Music and entertainment, Cooking meals, Transportation to appointments, Assistive technology training, Social event planning, Walking/exercise assistance, Walking/exercise assistance, Music and entertainment","R2249"
750,"Bigler",2025-02-24,"Completed","Music and entertainment, Music and entertainment, Cooking meals, Transportation to appointments, Assistive technology training, Social event planning, Walking/exercise assistance, Walking/exercise assistance, Music and entertainment","R2250"
751,"Washington",2025-03-06,"Completed","Housekeeping, Tech support (computers, phones), Fall prevention assistance, Reading aloud (books, newspapers), Social event planning, Senior center activities","R2251"
751,"Washington",2025-03-12,"Pending","Housekeeping, Tech support (computers, phones), Fall prevention assistance, Reading aloud (books, newspapers), Social event planning, Senior center activities","R2252"
751,"Washington",2025-03-14,"Completed","Housekeeping, Tech support (computers, phones), Fall prevention assistance, Reading aloud (books, newspapers), Social event planning, Senior center activities","R2253"
752,"Piercy",2025-03-02,"Completed","Volunteer coordination, Walking/exercise assistance, Fall prevention assistance, Volunteer coordination, Fall prevention assistance, Home maintenance (minor repairs), Pet care, Fall prevention assistance, Transportation to appointments","R2254"
752,"Piercy",2025-03-12,"Completed","Volunteer coordination, Walking/exercise assistance, Fall prevention assistance, Volunteer coordination, Fall prevention assistance, Home maintenance (minor repairs), Pet care, Fall prevention assistance, Transportation to appointments","R2255"
752,"Piercy",2025-03-14,"Completed","Volunteer coordination, Walking/exercise assistance, Fall prevention assistance, Volunteer coordination, Fall prevention assistance, Home maintenance (minor repairs), Pet care, Fall prevention assistance, Transportation to appointments","R2256"
753,"Mason",2025-03-11,"Pending","Legal assistance referrals, Respite care (for family caregivers), Legal assistance referrals, Home safety assessments, Home maintenance (minor repairs), Walking/exercise assistance, Assistive technology training, Educational programs","R2257"
753,"Mason",2025-03-10,"Completed","Legal assistance referrals, Respite care (for family caregivers), Legal assistance referrals, Home safety assessments, Home maintenance (minor repairs), Walking/exercise assistance, Assistive technology training, Educational programs","R2258"
753,"Mason",2025-03-05,"Pending","Legal assistance referrals, Respite care (for family caregivers), Legal assistance referrals, Home safety assessments, Home maintenance (minor repairs), Walking/exercise assistance, Assistive technology training, Educational programs","R2259"
754,"New York",2025-02-23,"Pending","Home maintenance (minor repairs), Mental wellness support (non-clinical), Arts and crafts activities, Social event planning, Mental wellness support (non-clinical), Medication reminders (non-medical), Housekeeping, Home maintenance (minor repairs)","R2260"
754,"New York",2025-03-03,"Pending","Home maintenance (minor repairs), Mental wellness support (non-clinical), Arts and crafts activities, Social event planning, Mental wellness support (non-clinical), Medication reminders (non-medical), Housekeeping, Home maintenance (minor repairs)","R2261"
754,"New York",2025-02-21,"Completed","Home maintenance (minor repairs), Mental wellness support (non-clinical), Arts and crafts activities, Social event planning, Mental wellness support (non-clinical), Medication reminders (non-medical), Housekeeping, Home maintenance (minor repairs)","R2262"
755,"Mcconnelsville",2025-03-18,"Pending","Medication reminders (non-medical), Tech support (computers, phones), Fall prevention assistance, Assistive technology training, Reading aloud (books, newspapers), Arts and crafts activities","R2263"
755,"Mcconnelsville",2025-03-05,"Completed","Medication reminders (non-medical), Tech support (computers, phones), Fall prevention assistance, Assistive technology training, Reading aloud (books, newspapers), Arts and crafts activities","R2264"
755,"Mcconnelsville",2025-02-19,"Completed","Medication reminders (non-medical), Tech support (computers, phones), Fall prevention assistance, Assistive technology training, Reading aloud (books, newspapers), Arts and crafts activities","R2265"
756,"Essex",2025-02-22,"Completed","Music and entertainment, Volunteer coordination, Home safety assessments, Transportation to appointments, Grocery shopping, Home maintenance (minor repairs), Home safety assessments, Cooking meals, Senior center activities, Walking/exercise assistance","R2266"
756,"Essex",2025-03-14,"Pending","Music and entertainment, Volunteer coordination, Home safety assessments, Transportation to appointments, Grocery shopping, Home maintenance (minor repairs), Home safety assessments, Cooking meals, Senior center activities, Walking/exercise assistance","R2267"
756,"Essex",2025-02-24,"Completed","Music and entertainment, Volunteer coordination, Home safety assessments, Transportation to appointments, Grocery shopping, Home maintenance (minor repairs), Home safety assessments, Cooking meals, Senior center activities, Walking/exercise assistance","R2268"
757,"Downs",2025-03-17,"Completed","Personal care (dressing, bathing - non-medical), Volunteer coordination, Grocery shopping, Grocery shopping, Reading aloud (books, newspapers), Arts and crafts activities, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R2269"
757,"Downs",2025-03-03,"Pending","Personal care (dressing, bathing - non-medical), Volunteer coordination, Grocery shopping, Grocery shopping, Reading aloud (books, newspapers), Arts and crafts activities, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R2270"
757,"Downs",2025-02-25,"Completed","Personal care (dressing, bathing - non-medical), Volunteer coordination, Grocery shopping, Grocery shopping, Reading aloud (books, newspapers), Arts and crafts activities, Arts and crafts activities, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R2271"
758,"Bybee",2025-03-02,"Completed","Respite care (for family caregivers), Housekeeping, Pet care, Grocery shopping, Cooking meals, Housekeeping","R2272"
758,"Bybee",2025-02-20,"Pending","Respite care (for family caregivers), Housekeeping, Pet care, Grocery shopping, Cooking meals, Housekeeping","R2273"
758,"Bybee",2025-02-24,"Completed","Respite care (for family caregivers), Housekeeping, Pet care, Grocery shopping, Cooking meals, Housekeeping","R2274"
759,"Rochelle",2025-03-05,"Completed","Playing games (cards, board games), Pet care, Errands (post office, dry cleaning), Reading aloud (books, newspapers), Reading aloud (books, newspapers), Accessibility modifications (home), Mental wellness support (non-clinical), Walking/exercise assistance","R2275"
759,"Rochelle",2025-03-15,"Completed","Playing games (cards, board games), Pet care, Errands (post office, dry cleaning), Reading aloud (books, newspapers), Reading aloud (books, newspapers), Accessibility modifications (home), Mental wellness support (non-clinical), Walking/exercise assistance","R2276"
759,"Rochelle",2025-02-26,"Completed","Playing games (cards, board games), Pet care, Errands (post office, dry cleaning), Reading aloud (books, newspapers), Reading aloud (books, newspapers), Accessibility modifications (home), Mental wellness support (non-clinical), Walking/exercise assistance","R2277"
760,"Denmark",2025-02-18,"Completed","Mental wellness support (non-clinical), Volunteer coordination","R2278"
760,"Denmark",2025-03-06,"Completed","Mental wellness support (non-clinical), Volunteer coordination","R2279"
760,"Denmark",2025-02-22,"Completed","Mental wellness support (non-clinical), Volunteer coordination","R2280"
761,"Falls",2025-03-08,"Pending","Legal assistance referrals, Assistive technology training, Travel companionship, Reading aloud (books, newspapers), Errands (post office, dry cleaning), Transportation to appointments","R2281"
761,"Falls",2025-03-01,"Pending","Legal assistance referrals, Assistive technology training, Travel companionship, Reading aloud (books, newspapers), Errands (post office, dry cleaning), Transportation to appointments","R2282"
761,"Falls",2025-02-19,"Completed","Legal assistance referrals, Assistive technology training, Travel companionship, Reading aloud (books, newspapers), Errands (post office, dry cleaning), Transportation to appointments","R2283"
762,"Richmond",2025-03-02,"Completed","Arts and crafts activities, Assistive technology training","R2284"
762,"Richmond",2025-03-13,"Completed","Arts and crafts activities, Assistive technology training","R2285"
762,"Richmond",2025-03-03,"Completed","Arts and crafts activities, Assistive technology training","R2286"
763,"Beltrami",2025-02-26,"Completed","Pet care, Fall prevention assistance, Cooking meals","R2287"
763,"Beltrami",2025-03-09,"Completed","Pet care, Fall prevention assistance, Cooking meals","R2288"
763,"Beltrami",2025-03-15,"Completed","Pet care, Fall prevention assistance, Cooking meals","R2289"
764,"Lucasville",2025-03-05,"Completed","Transportation to appointments, Music and entertainment, Mental wellness support (non-clinical), Arts and crafts activities, Home safety assessments","R2290"
764,"Lucasville",2025-03-14,"Completed","Transportation to appointments, Music and entertainment, Mental wellness support (non-clinical), Arts and crafts activities, Home safety assessments","R2291"
764,"Lucasville",2025-03-06,"Pending","Transportation to appointments, Music and entertainment, Mental wellness support (non-clinical), Arts and crafts activities, Home safety assessments","R2292"
765,"Schnellville",2025-03-16,"Pending","Reading aloud (books, newspapers), Housekeeping, Volunteer coordination, Educational programs","R2293"
765,"Schnellville",2025-03-05,"Completed","Reading aloud (books, newspapers), Housekeeping, Volunteer coordination, Educational programs","R2294"
765,"Schnellville",2025-03-14,"Pending","Reading aloud (books, newspapers), Housekeeping, Volunteer coordination, Educational programs","R2295"
766,"New York",2025-03-07,"Pending","Fall prevention assistance, Companionship (social activities), Grocery shopping, Walking/exercise assistance, Medication reminders (non-medical), Fall prevention assistance, Social event planning, Volunteer coordination","R2296"
766,"New York",2025-03-11,"Completed","Fall prevention assistance, Companionship (social activities), Grocery shopping, Walking/exercise assistance, Medication reminders (non-medical), Fall prevention assistance, Social event planning, Volunteer coordination","R2297"
766,"New York",2025-03-06,"Completed","Fall prevention assistance, Companionship (social activities), Grocery shopping, Walking/exercise assistance, Medication reminders (non-medical), Fall prevention assistance, Social event planning, Volunteer coordination","R2298"
767,"Duluth",2025-02-17,"Completed","Companionship (social activities), Cooking meals, Accessibility modifications (home), Playing games (cards, board games), Home safety assessments, Arts and crafts activities, Music and entertainment, Financial management assistance (budgeting), Accessibility modifications (home), Respite care (for family caregivers)","R2299"
767,"Duluth",2025-03-15,"Completed","Companionship (social activities), Cooking meals, Accessibility modifications (home), Playing games (cards, board games), Home safety assessments, Arts and crafts activities, Music and entertainment, Financial management assistance (budgeting), Accessibility modifications (home), Respite care (for family caregivers)","R2300"
